Category,Entity,Question,Answer
gov_agencies,Ministry_of_Defence_(India),Who was the Defence Secretary (India) before G. Mohan Kumar (civil servant)?,Pradeep Kumar (civil servant)
gov_agencies,Ministry_of_Defence_(India),Who was the Secretary (Defence Production) before Subhash Garg (Indian Administrative Service)?,Ajay Kumar (civil servant)
gov_agencies,Ministry_of_Defence_(India),Who was the Defence Secretary (India) before Ajay Kumar (civil servant)?,Sanjay Mitra (civil servant)
gov_agencies,Ministry_of_Defence_(India),Who was the Ministers of State for Defence after Pallam Raju?,Dr. Subhash Ramrao Bhamre
gov_agencies,Ministry_of_Defence_(India),Who succeeded Shripad Yesso Naik as the Minister of State for Defence?,Ajay Bhatt
gov_agencies,Ministry_of_Defence_(India),Who was the Secretary (Defence Research and Development Organisation) after Dr. Sanjay Mitra (civil servant)?,Dr. G. Satheesh Reddy
gov_agencies,Ministry_of_Defence_(India),How many people served as the Minister of Defence (India)?,3
gov_agencies,Ministry_of_Defence_(India),How many people served as the Secretary (Department of Military Affairs)?,2
gov_agencies,Ministry_of_Defence_(India),How many people served as the Secretary (Department of Ex-servicemen Welfare)?,3
gov_agencies,Ministry_of_Defence_(India),Name the people who served as Defence Secretary (India) between 2011 and 2021?(including both the years),"Ajay Kumar (civil servant), G. Mohan Kumar (civil servant), Sanjay Mitra (civil servant), Pradeep Kumar (civil servant)"
gov_agencies,Ministry_of_Defence_(India),Name the people who served as Ministers of State for Defence between 2011 and 2018?(including both the years),"Pallam Raju, Dr. Subhash Ramrao Bhamre"
gov_agencies,Ministry_of_Defence_(India),Who were the individuals who held the position of Ministers of State for Defence between 2011 and 2016?(including both the years),"Pallam Raju, Dr. Subhash Ramrao Bhamre"
gov_agencies,Ministry_of_Defence_(India),Name the people who served as Defence Secretary (India) between 2016 and 2018?(including both the years),"G. Mohan Kumar (civil servant), Sanjay Mitra (civil servant)"
gov_agencies,Ministry_of_Defence_(India),"Who held the position of Secretary (Department of Ex-servicemen Welfare) for the shortest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Sanjeevanee Kutty (Indian Administrative Service)
gov_agencies,Ministry_of_Defence_(India),"Who held the position of Ministers of State for Defence for the shortest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Dr. Subhash Ramrao Bhamre
gov_agencies,Ministry_of_Defence_(India),"Which person had the longest tenure as Secretary (Defence Production)?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Subhash Garg (Indian Administrative Service)
gov_agencies,Federal_Election_Commission,Name the person(s) who served as the Vice Chairman when Caroline C. Hunter was the Chairman.,Ellen L. Weintraub
gov_agencies,Federal_Election_Commission,Which individual(s) served as the Chairman during the tenure of Dara Lindenbaum as the  Vice Chairman?,Allen Dickerson
gov_agencies,Federal_Election_Commission,Which individual(s) served first as the Vice Chairman and later as the Chairman?,"Allen Dickerson, Caroline C. Hunter"
gov_agencies,Federal_Election_Commission,Which individual(s) served first as the Chairman and later as the Vice Chairman?,Steven T. Walther
gov_agencies,Federal_Election_Commission,Which position(s) did Ellen L. Weintraub hold when Caroline C. Hunter was Chairman?,Vice Chairman
gov_agencies,Federal_Election_Commission,Which position(s) did Caroline C. Hunter hold when Steven T. Walther was Chairman?,Vice Chairman
gov_agencies,Federal_Election_Commission,What position(s) did Caroline C. Hunter occupy while Ellen L. Weintraub was serving as the Vice Chairman?,Chairman
gov_agencies,Federal_Election_Commission,What position(s) did Steven T. Walther occupy while Caroline C. Hunter was serving as the Vice Chairman?,Chairman
gov_agencies,Federal_Election_Commission,"How long did Steven T. Walther served as Vice Chairman of Federal Election Commission?(Answer in number of days.)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",152 days
gov_agencies,Federal_Election_Commission,"How long did Steven T. Walther served as Chairman of Federal Election Commission?(Answer in number of days.)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",301 days
gov_agencies,Federal_Election_Commission,"What was the duration of Caroline C. Hunter's tenure as Vice Chairman at the Federal Election Commission?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",301 days
gov_agencies,Federal_Election_Commission,Which individual(s) served as the Chairman in the Federal Election Commission in 2018?,"Steven T. Walther, Caroline C. Hunter"
gov_agencies,Federal_Election_Commission,Name the person(s) who served as the Vice Chairman of the Federal Election Commission in 2018.,"Ellen L. Weintraub, Caroline C. Hunter"
gov_agencies,Federal_Election_Commission,Which individual(s) served as the Chairman in the Federal Election Commission in 2021?,"James E. Trainor III, Shana M. Broussard"
gov_agencies,Federal_Election_Commission,Name the person(s) who served as the Vice Chairman of the Federal Election Commission in 2021.,"Allen Dickerson, Steven T. Walther"
gov_agencies,Federal_Election_Commission,Who was the Chairman before Allen Dickerson?,Shana M. Broussard
gov_agencies,Federal_Election_Commission,Who held the position of Vice Chairman prior to Steven T. Walther?,Ellen L. Weintraub
gov_agencies,Federal_Election_Commission,Who was the Vice Chairman before Allen Dickerson?,Steven T. Walther
gov_agencies,Federal_Election_Commission,Who was the Vice Chairman before Ellen L. Weintraub?,Caroline C. Hunter
gov_agencies,Federal_Election_Commission,Who succeeded Caroline C. Hunter as the Chairman?,James E. Trainor III
gov_agencies,Federal_Election_Commission,Who was the Chairman after James E. Trainor III?,Shana M. Broussard
gov_agencies,Federal_Election_Commission,Who succeeded Steven T. Walther as the Vice Chairman?,Allen Dickerson
gov_agencies,Federal_Election_Commission,Who was the Chairman after Steven T. Walther?,Caroline C. Hunter
gov_agencies,Federal_Election_Commission,How many people served as the Chairman?,5
gov_agencies,Federal_Election_Commission,How many individuals held the position of Vice Chairman?,5
gov_agencies,Federal_Election_Commission,Who were the individuals who held the position of Vice Chairman between 2018 and 2021?(including both the years),"Allen Dickerson, Steven T. Walther, Ellen L. Weintraub, Caroline C. Hunter"
gov_agencies,Federal_Election_Commission,Who were the individuals who held the position of Chairman between 2018 and 2022?(including both the years),"Steven T. Walther, Caroline C. Hunter, James E. Trainor III, Shana M. Broussard, Allen Dickerson"
gov_agencies,Federal_Election_Commission,Name the people who served as Chairman between 2018 and 2021?(including both the years),"James E. Trainor III, Steven T. Walther, Shana M. Broussard, Caroline C. Hunter"
gov_agencies,Federal_Election_Commission,"Who held the position of Vice Chairman for the longest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Ellen L. Weintraub
gov_agencies,Federal_Election_Commission,"Who held the position of Chairman for the longest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Caroline C. Hunter
gov_agencies,Federal_Election_Commission,"Which person had the shortest tenure as Vice Chairman?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Dara Lindenbaum
gov_agencies,Federal_Election_Commission,"Which person had the shortest tenure as Chairman?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Allen Dickerson
